Trial ID,Test Method,Item ID,Item Format,Item Name,Item Description Refined,Item Description Refined (Trial),Material Class I,Material Class II,Material Class III,Start Weight,% Residuals (Mass),% Residuals (Area)
EASP002-01,Mesh Bag,Q,Bowl,PLA-lined Bagasse Bowl 300mL,BÉSICS® 250mL PLA-lined Bagasse Leaf Bowl,,Fiber,Lined Fiber,PLA lined Bagasse,10.88,0.19322858590978206,0.1835728770408088
EASP002-01,Mesh Bag,Q,Bowl,PLA-lined Bagasse Bowl 300mL,BÉSICS® 250mL PLA-lined Bagasse Leaf Bowl,,Fiber,Lined Fiber,PLA lined Bagasse,10.88,0.0,0.0
EASP002-01,Mesh Bag,Q,Bowl,PLA-lined Bagasse Bowl 300mL,BÉSICS® 250mL PLA-lined Bagasse Leaf Bowl,,Fiber,Lined Fiber,PLA lined Bagasse,10.88,1.0198479472883935,0.8524548912802146
EASP002-01,Mesh Bag,Q,Bowl,PLA-lined Bagasse Bowl 300mL,BÉSICS® 250mL PLA-lined Bagasse Leaf Bowl,,Fiber,Lined Fiber,PLA lined Bagasse,10.88,0.3116776482513939,0.20688583312364012
EASP003-01,Mesh Bag,Q,Bowl,PLA-lined Bagasse Bowl 300mL,BÉSICS® 250mL PLA-lined Bagasse Leaf Bowl,,Fiber,Lined Fiber,PLA lined Bagasse,10.88,1.0438114546376078,0.710006562165416
EASP003-01,Mesh Bag,Q,Bowl,PLA-lined Bagasse Bowl 300mL,BÉSICS® 250mL PLA-lined Bagasse Leaf Bowl,,Fiber,Lined Fiber,PLA lined Bagasse,10.88,1.0933502280790675,0.793637166526049
EASP003-01,Mesh Bag,Q,Bowl,PLA-lined Bagasse Bowl 300mL,BÉSICS® 250mL PLA-lined Bagasse Leaf Bowl,,Fiber,Lined Fiber,PLA lined Bagasse,10.88,0.8231221490116575,0.7854665304893995
EASP003-01,Mesh Bag,Q,Bowl,PLA-lined Bagasse Bowl 300mL,BÉSICS® 250mL PLA-lined Bagasse Leaf Bowl,,Fiber,Lined Fiber,PLA lined Bagasse,10.88,0.9758438925494172,0.72925393606576
EASP003-01,Mesh Bag,Q,Bowl,PLA-lined Bagasse Bowl 300mL,BÉSICS® 250mL PLA-lined Bagasse Leaf Bowl,,Fiber,Lined Fiber,PLA lined Bagasse,10.88,0.8604967055245819,0.7442581052610805
IV002-01,Bulk Dose,Q,Bowl,PLA-lined Bagasse Bowl 300mL,BÉSICS® 250mL PLA-lined Bagasse Leaf Bowl,,Fiber,Lined Fiber,PLA lined Bagasse,10.88,0.0,0.0
WR004-01,Mesh Bag,Q,Bowl,PLA-lined Bagasse Bowl 300mL,BÉSICS® 250mL PLA-lined Bagasse Leaf Bowl,,Fiber,Lined Fiber,PLA lined Bagasse,10.88,0.7343537759756716,
WR004-01,Mesh Bag,Q,Bowl,PLA-lined Bagasse Bowl 300mL,BÉSICS® 250mL PLA-lined Bagasse Leaf Bowl,,Fiber,Lined Fiber,PLA lined Bagasse,10.88,0.0,
WR004-01,Mesh Bag,Q,Bowl,PLA-lined Bagasse Bowl 300mL,BÉSICS® 250mL PLA-lined Bagasse Leaf Bowl,,Fiber,Lined Fiber,PLA lined Bagasse,10.88,0.0,
WR004-01,Mesh Bag,Q,Bowl,PLA-lined Bagasse Bowl 300mL,BÉSICS® 250mL PLA-lined Bagasse Leaf Bowl,,Fiber,Lined Fiber,PLA lined Bagasse,10.88,0.0,
WR004-01,Mesh Bag,Q,Bowl,PLA-lined Bagasse Bowl 300mL,BÉSICS® 250mL PLA-lined Bagasse Leaf Bowl,,Fiber,Lined Fiber,PLA lined Bagasse,10.88,0.7617840851495186,
WR005-01,Mesh Bag,Q,Bowl,PLA-lined Bagasse Bowl 300mL,BÉSICS® 250mL PLA-lined Bagasse Leaf Bowl,,Fiber,Lined Fiber,PLA lined Bagasse,10.88,0.0,0.0
WR005-01,Mesh Bag,Q,Bowl,PLA-lined Bagasse Bowl 300mL,BÉSICS® 250mL PLA-lined Bagasse Leaf Bowl,,Fiber,Lined Fiber,PLA lined Bagasse,10.88,0.0,0.0
WR005-01,Mesh Bag,Q,Bowl,PLA-lined Bagasse Bowl 300mL,BÉSICS® 250mL PLA-lined Bagasse Leaf Bowl,,Fiber,Lined Fiber,PLA lined Bagasse,10.88,0.0,0.0
WR005-01,Mesh Bag,Q,Bowl,PLA-lined Bagasse Bowl 300mL,BÉSICS® 250mL PLA-lined Bagasse Leaf Bowl,,Fiber,Lined Fiber,PLA lined Bagasse,10.88,0.09293461733400912,0.08359606664791763
ASP001-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.2341267998142127,0.32671707624448654
ASP001-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.06667440780306548,0.07902095148078134
ASP001-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.03633302368787737,0.038141934467548835
ASP001-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
ASP001-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.010241523455643288,0.02597274732199118
CASP004-02,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP004-02,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP004-02,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP004-02,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP004-02,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP005-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP005-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP005-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP005-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP005-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP005-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP005-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP005-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP005-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP005-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP006-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP006-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP006-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP006-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP006-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP006-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP006-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP006-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP006-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP006-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
EASP001-01,Bulk Dose,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
EASP002-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
EASP002-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
EASP002-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
EASP002-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
EASP002-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
EASP003-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
EASP003-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
EASP003-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
EASP003-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
EASP003-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
IV002-01,Bulk Dose,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.028900108794739712,0.007769355945295182
WR004-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.5318625174175567,
WR004-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,
WR004-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.5797607988852763,
WR004-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,
WR004-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.45365768694844394,
WR005-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
WR005-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
WR005-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
WR005-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
ASP001-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.2341267998142127,0.32671707624448654
ASP001-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.06667440780306548,0.07902095148078134
ASP001-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.03633302368787737,0.038141934467548835
ASP001-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
ASP001-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.010241523455643288,0.02597274732199118
CASP004-02,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP004-02,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP004-02,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP004-02,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP004-02,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP005-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP005-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP005-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP005-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP005-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP005-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP005-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP005-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP005-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP005-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP006-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP006-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP006-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP006-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP006-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP006-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP006-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP006-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP006-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
CASP006-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
EASP001-01,Bulk Dose,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
EASP002-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
EASP002-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
EASP002-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
EASP002-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
EASP002-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
EASP003-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
EASP003-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
EASP003-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
EASP003-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
EASP003-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
IV002-01,Bulk Dose,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.028900108794739712,0.007769355945295182
WR004-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.5318625174175567,
WR004-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,
WR004-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.5797607988852763,
WR004-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,
WR004-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.45365768694844394,
WR005-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
WR005-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
WR005-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
WR005-01,Mesh Bag,V,Cutlery,"CPLA Spoon 6""","BÉSICS® Spoon 6""",,Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.75,0.0,0.0
ASP001-01,Mesh Bag,K,Clamshell,Bagasse Clamshell 9x9,Bagasse Clamshell 9x9,,Fiber,Unlined Fiber,Unlined Sugarcane Fibre (bagasse) PFAS Free,45.19,1.08,0.634
ASP001-01,Mesh Bag,K,Clamshell,Bagasse Clamshell 9x9,Bagasse Clamshell 9x9,,Fiber,Unlined Fiber,Unlined Sugarcane Fibre (bagasse) PFAS Free,45.19,1.072,0.677
ASP001-01,Mesh Bag,K,Clamshell,Bagasse Clamshell 9x9,Bagasse Clamshell 9x9,,Fiber,Unlined Fiber,Unlined Sugarcane Fibre (bagasse) PFAS Free,45.19,1.074,0.617
ASP001-01,Mesh Bag,K,Clamshell,Bagasse Clamshell 9x9,Bagasse Clamshell 9x9,,Fiber,Unlined Fiber,Unlined Sugarcane Fibre (bagasse) PFAS Free,45.19,0.67,0.399
ASP001-01,Mesh Bag,K,Clamshell,Bagasse Clamshell 9x9,Bagasse Clamshell 9x9,,Fiber,Unlined Fiber,Unlined Sugarcane Fibre (bagasse) PFAS Free,45.19,0.992,0.637
CASP004-02,Mesh Bag,K,Clamshell,Bagasse Clamshell 9x9,Bagasse Clamshell 9x9,,Fiber,Unlined Fiber,Unlined Sugarcane Fibre (bagasse) PFAS Free,45.19,0.0,0.0
CASP004-02,Mesh Bag,K,Clamshell,Bagasse Clamshell 9x9,Bagasse Clamshell 9x9,,Fiber,Unlined Fiber,Unlined Sugarcane Fibre (bagasse) PFAS Free,45.19,0.509,0.383
CASP004-02,Mesh Bag,K,Clamshell,Bagasse Clamshell 9x9,Bagasse Clamshell 9x9,,Fiber,Unlined Fiber,Unlined Sugarcane Fibre (bagasse) PFAS Free,45.19,0.0,0.0
CASP004-02,Mesh Bag,K,Clamshell,Bagasse Clamshell 9x9,Bagasse Clamshell 9x9,,Fiber,Unlined Fiber,Unlined Sugarcane Fibre (bagasse) PFAS Free,45.19,0.362,0.202
CASP005-01,Mesh Bag,K,Clamshell,Bagasse Clamshell 9x9,Bagasse Clamshell 9x9,,Fiber,Unlined Fiber,Unlined Sugarcane Fibre (bagasse) PFAS Free,45.19,1.728,0.625
CASP005-01,Mesh Bag,K,Clamshell,Bagasse Clamshell 9x9,Bagasse Clamshell 9x9,,Fiber,Unlined Fiber,Unlined Sugarcane Fibre (bagasse) PFAS Free,45.19,1.728,0.625
CASP005-01,Mesh Bag,K,Clamshell,Bagasse Clamshell 9x9,Bagasse Clamshell 9x9,,Fiber,Unlined Fiber,Unlined Sugarcane Fibre (bagasse) PFAS Free,45.19,1.278,0.453
CASP005-01,Mesh Bag,K,Clamshell,Bagasse Clamshell 9x9,Bagasse Clamshell 9x9,,Fiber,Unlined Fiber,Unlined Sugarcane Fibre (bagasse) PFAS Free,45.19,1.278,0.453
CASP005-01,Mesh Bag,K,Clamshell,Bagasse Clamshell 9x9,Bagasse Clamshell 9x9,,Fiber,Unlined Fiber,Unlined Sugarcane Fibre (bagasse) PFAS Free,45.19,1.267,0.608
CASP005-01,Mesh Bag,K,Clamshell,Bagasse Clamshell 9x9,Bagasse Clamshell 9x9,,Fiber,Unlined Fiber,Unlined Sugarcane Fibre (bagasse) PFAS Free,45.19,1.267,0.608
CASP005-01,Mesh Bag,K,Clamshell,Bagasse Clamshell 9x9,Bagasse Clamshell 9x9,,Fiber,Unlined Fiber,Unlined Sugarcane Fibre (bagasse) PFAS Free,45.19,1.298,0.611
CASP005-01,Mesh Bag,K,Clamshell,Bagasse Clamshell 9x9,Bagasse Clamshell 9x9,,Fiber,Unlined Fiber,Unlined Sugarcane Fibre (bagasse) PFAS Free,45.19,1.298,0.611
CASP006-01,Mesh Bag,K,Clamshell,Bagasse Clamshell 9x9,Bagasse Clamshell 9x9,,Fiber,Unlined Fiber,Unlined Sugarcane Fibre (bagasse) PFAS Free,45.19,0.284,0.116
